ID,Codigo,Link,Nombre,Descripcion/Obervaciones,Tipo,ProcedenciaOC,EsTratoDirecto,EsCompraAgil,CodigoTipo,CodigoAbreviadoTipoOC,DescripcionTipoOC,codigoEstado,Estado,codigoEstadoProveedor,EstadoProveedor,FechaCreacion,FechaEnvio,FechaSolicitudCancelacion,fechaUltimaModificacion,FechaAceptacion,FechaCancelacion,tieneItems,PromedioCalificacion,CantidadEvaluacion,MontoTotalOC,TipoMonedaOC,MontoTotalOC_PesosChilenos,Impuestos,TipoImpuesto,Descuentos,Cargos,TotalNetoOC,CodigoUnidadCompra,RutUnidadCompra,UnidadCompra,CodigoOrganismoPublico,OrganismoPublico,sector,ActividadComprador,CiudadUnidadCompra,RegionUnidadCompra,PaisUnidadCompra,CodigoSucursal,RutSucursal,Sucursal,CodigoProveedor,NombreProveedor,ActividadProveedor,ComunaProveedor,RegionProveedor,PaisProveedor,Financiamiento,PorcentajeIva,Pais,TipoDespacho,FormaPago,CodigoLicitacion,Codigo_ConvenioMarco,IDItem,codigoCategoria,Categoria,codigoProductoONU,NombreroductoGenerico,RubroN1,RubroN2,RubroN3,EspecificacionComprador,EspecificacionProveedor,cantidad,UnidadMedida,monedaItem,precioNeto,totalCargos,totalDescuentos,totalImpuestos,totalLineaNeto,Forma de Pago,Year,Month
43404166,3447-252-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3447-252-CM21,Adquisición de dos vehículos sedan para el Departamento de Salud,"Facturar a: Municipalidad de Alto Hospicio, RUT. 69.265.100-6, enviar Factura Electrónica a bienesmunicipalessalud@gmail.com, con copia a a.oporto@mahosalud.cl, cta. Imputación 215.29.03 ppto. Salud, solicitante Juana Barrera",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-12,,1,"4,34838709677419",62,24985200,CLP,24985200,3989234,IVA,0,0,20995966,4368,69.265.100-6,Direccion de Administracion y Finanzas,114923,MUNICIPALIDAD DE ALTO HOSPICIO,Municipalidades,"MUNICIPALIDADES| ESTABLECIMIENTOS DE ENSENANZA PREESCOLAR| ESTABLECIMIENTOS DE ENSENANZA PRIMARIA| EDUCACION EXTRAESCOLAR (ESCUELA DE CONDUCCION, MUSICA, MODELAJE, ETC)| PROFESORES; SERVICIOS PERSONALES DE ENSENANZA Y EDUCACION| HOSPITALES Y CLINICAS",Alto Hospicio,Región de Tarapacá  ,CL,32636.0,79.649.140-k,Automotores Gildemeister CAMIONES,32413.0,AUTOMOTORES GILDEMEISTER SPA,REPARACION OTROS TIPOS DE MAQUINARIA Y EQUIPOS DE ,Pudahuel,Región Metropolitana de Santiago,Chile,,19,CL,12,2.0,,2239-4-LR17,115167365.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1669938 )SEDÁN HYUNDAI ACCENT HCI 1.6 AT VALUE 2021 1671938,(1669938) SEDÁN HYUNDAI ACCENT HCI 1.6 AT VALUE 2021; Código:  ; Región: I; Monto por unidad a pagar por despacho: $0,2,,CLP,10497983.0,0,0,0.0,20995966,30 dias contra la recepcion conforme de la factura,2021,2
43405704,3587-44-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3587-44-CM21,2239-4-LR17 CM Adq y Arriendo a Largo Plazo de Vehículos,CAMIONETA TRASLADO PERSONAL Y EQUIPAMIENTO VISITAS A TERRENO CESFAM TROVOLHUE,CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-11,2021-02-11,2021-02-11,2021-02-18,2021-12-15,,1,"4,93684210526316",19,24977600,CLP,24977600,3988020,IVA,0,0,20989580,4507,69.190.500-4,Departamento de Salud Municipal Carahue,115186,I MUNICIPALIDAD DE CARAHUE,Municipalidades,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,Carahue,Región de la Araucanía ,CL,26569.0,91.502.000-3,Salinas y Fabres S.A.,26778.0,SALINAS Y FABRES SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Santiago,Región Metropolitana de Santiago,Chile,,19,CL,12,2.0,,2239-4-LR17,115171026.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1670342 )CAMIONETA TOYOTA HILUX 2.4 4X4 MT DX 2021 1672342,(1670342) CAMIONETA TOYOTA HILUX 2.4 4X4 MT DX 2021; Código:  ; Región: IX; Monto por unidad a pagar por despacho: $300000,1,,CLP,19345042.0,3e+05,0,0.0,19945042,30 dias contra la recepcion conforme de la factura,2021,2
43409230,4589-89-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4589-89-CM21,2239-4-LR17 CM Adq y Arriendo a Largo Plazo de Vehículos,"ADQUISICION DE CAMIONETA NISSAN NAVARA CD SE 4X4 2021, PARA LA ILUSTRE MUNICIPALIDAD DE TORRES DEL PAINE, SOLICITADO POR LA ADMNINISTRADORA MUNICIPAL DEL MUNICIPIO, CARGO AL PRESUPUESTO MUNICIPAL, FONDOS FIGEM.",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-12-15,,1,"4,93684210526316",19,24074677,CLP,24074677,3843856,IVA,0,0,20230821,5505,69.251.700-8,adquisiciones,106000,ILUSTRE MUNICIPALIDAD DE TORRES DEL PAIN,Municipalidades,,Torres del Payne,Región de Magallanes y de la Antártica,CL,26569.0,91.502.000-3,Salinas y Fabres S.A.,26778.0,SALINAS Y FABRES SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Santiago,Región Metropolitana de Santiago,Chile,,19,CL,12,2.0,,2239-4-LR17,115181070.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1694990 )CAMIONETA NISSAN NAVARA CD SE 4X4 2021 1694990,(1694990) CAMIONETA NISSAN NAVARA CD SE 4X4 2021; Código:  ; Región: XII; Monto por unidad a pagar por despacho: $0,1,,CLP,20230821.0,0,0,0.0,20230821,30 dias contra la recepcion conforme de la factura,2021,2
43413293,2786-44-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2786-44-CM21,2239-4-LR17 CM Adq y Arriendo a Largo Plazo de Vehículos,Orden de Compra generada desde carro compras,CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-12,2021-02-12,2021-02-12,2021-02-12,2021-02-16,,1,"4,03333333333333",12,35830000,CLP,35830000,5720756,IVA,0,0,30109244,3775,69.264.800-5,DIRECCION DE ADMINISTRACION DE  SALUD ,100704,I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,Municipalidades,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,San Pedro de La Paz,Región del Biobío ,CL,39850.0,94.141.000-6,Dercosa,39256.0,DERCO S.P.A,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Quilicura,Región Metropolitana de Santiago,Chile,2152903,19,CL,12,2.0,,2239-4-LR17,115191788.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1669272 )SUV JAC S3 1.6L COMFORT 2021 1671272,(1669272) SUV JAC S3 1.6L COMFORT 2021; Código: S3164X26MTCE; Región: VIII; Monto por unidad a pagar por despacho: $110000,4,,CLP,7417311.0,440000,0,0.0,30549244,30 dias contra la recepcion conforme de la factura,2021,2
43414810,4105-86-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4105-86-CM21,Compra Vehículo para Funcionamiento Municipal.,Orden de Compra generada desde carro compras,CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-12,2021-02-12,2021-02-12,2021-03-10,2021-02-15,,1,"4,97142857142857",14,15030600,CLP,15030600,2399844,IVA,0,0,12630756,5025,69.051.200-9,FINANZAS,121539,I MUNICIPALIDAD DE CALLE LARGA,Municipalidades,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| ACTIVIDADES DE CLUBES DE DEPORTES Y ESTADIOS,Calle Larga,Región de Valparaíso ,CL,23711.0,80.522.900-4,Kovacs SpA Seminario 385 Providencia,24161.0,KOVACS SPA,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Santiago,Región Metropolitana de Santiago,Chile,215.29.03,19,CL,12,2.0,,2239-4-LR17,115195484.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1669251 )SUV TOYOTA RUSH 1.5 XLI AT 2021 1671251,(1669251) SUV TOYOTA RUSH 1.5 XLI AT 2021; Código:  ; Región: V; Monto por unidad a pagar por despacho: $0,1,,CLP,12630756.0,0,0,0.0,12630756,30 dias contra la recepcion conforme de la factura,2021,2
43418971,2986-91-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2986-91-CM21,MINIBUS DE 12 PASAJEROS MT 2.5 DIESEL 2021,Plazo de entrega 10 a 15 días aprox.,CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-15,2021-02-15,2021-02-15,2021-02-15,2021-02-15,,1,0,0,23629354,CLP,23629354,3772754,IVA,0,0,19856600,3949,69.200.600-3,Unidad de Salud,7159,I MUNICIPALIDAD DE LOS LAGOS,Municipalidades,"EXTRACCION DE PIEDRA, ARENA Y ARCILLA| GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| MUNICIPALIDADES| HOSPITALES Y CLINICAS| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.",Los Lagos,Región de Los Ríos,CL,24507.0,84.807.200-1,BRUNO FRITSCH S.A.,24823.0,BRUNO FRITSCH S.A.,VENTA O COMPRAVENTA AL POR MENOR DE VEHICULOS AUTO,Maipú,Región Metropolitana de Santiago,Chile,,19,CL,12,2.0,,2239-4-LR17,115204911.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101501.0,Minibuses,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1670789 )MINIBUS HYUNDAI H-1 TQ MB 2.5 CRDI MT 12S FL 2021 1672789,(1670789) MINIBUS HYUNDAI H-1 TQ MB 2.5 CRDI MT 12S FL 2021; Código: ; Región: XIV; Monto por unidad a pagar por despacho: $220000,1,,CLP,19636600.0,220000,0,0.0,20076600,30 dias contra la recepcion conforme de la factura,2021,2
43421243,3897-133-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3897-133-CM21,ADQUISICION VEHICULO SEGURIDAD PUBLICA,"LA GLOSA DE LA FACTURA DEBE INDICAR LO SIGUIENTE:     Vehículo Chevrolet......(Descripcion de Vehiculo)....      "" PROYECTO RED NACIONAL DE SEGURIDAD PUBLICA 2020, CODIGO RNSP20-VEH-0009, RESOLUCION EXENTA 1514 FINANCIADO POR LA SPD""",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,12,Recepcion Conforme,7,Recepcion Conforme,2021-02-15,2021-02-15,2021-02-15,2021-02-15,2021-02-17,,1,"4,93684210526316",19,27468843,CLP,27468843,4385782,IVA,0,0,23083061,4817,69.231.200-7,Adquisiciones,118068,I MUNICIPALIDAD DE FUTALEUFU,Municipalidades,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,Futaleufú,Región de los Lagos ,CL,26569.0,91.502.000-3,Salinas y Fabres S.A.,26778.0,SALINAS Y FABRES SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Santiago,Región Metropolitana de Santiago,Chile,,19,CL,12,2.0,,2239-4-LR17,115211102.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1670300 )CAMIONETA CHEVROLET COLORADO LT MT 2.8TD 4WD M 2021 1672300,(1670300) CAMIONETA CHEVROLET COLORADO LT MT 2.8TD 4WD M 2021; Código:  ; Región: X; Monto por unidad a pagar por despacho: $5006545,1,,CLP,18076516.0,5006545,0,0.0,28089606,30 dias contra la recepcion conforme de la factura,2021,2
43425100,3597-125-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3597-125-CM21,2239-4-LR17 CM Adq y Arriendo a Largo Plazo de Vehículos,"ADQUISICION DE VEHICULOS PROYECTO ""PATRULLAJE PREVENTIVO"" DEL CONVENIO RED NACIONAL DE SEGURIDAD PUBLICA, SUSCRITO ENTRE LA SUBSECRETARIA DE PREVENCIO DEL DELITO Y LA I.MUNICIPALIDAD DE VICUÑA. ",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-16,2021-02-16,2021-02-16,2021-04-26,2021-03-05,,1,"4,93684210526316",19,32834700,CLP,32834700,5242515,IVA,0,0,27592185,4517,69.040.500-8,Ilustre Municipalidad de Vicuña,115303,I MUNICIPALIDAD DE VICUNA,Municipalidades,,Vicuña,Región de Coquimbo ,CL,26569.0,91.502.000-3,Salinas y Fabres S.A.,26778.0,SALINAS Y FABRES SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Santiago,Región Metropolitana de Santiago,Chile,,19,CL,12,2.0,,2239-4-LR17,115222090.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1670189 )SEDÁN NISSAN VERSA SENSE MT 2021 1672189,(1670189) SEDÁN NISSAN VERSA SENSE MT 2021; Código:  ; Región: IV; Monto por unidad a pagar por despacho: $0,1,,CLP,8602185.0,0,0,0.0,8602185,30 dias contra la recepcion conforme de la factura,2021,2
43425100,3597-125-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3597-125-CM21,2239-4-LR17 CM Adq y Arriendo a Largo Plazo de Vehículos,"ADQUISICION DE VEHICULOS PROYECTO ""PATRULLAJE PREVENTIVO"" DEL CONVENIO RED NACIONAL DE SEGURIDAD PUBLICA, SUSCRITO ENTRE LA SUBSECRETARIA DE PREVENCIO DEL DELITO Y LA I.MUNICIPALIDAD DE VICUÑA. ",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-16,2021-02-16,2021-02-16,2021-04-26,2021-03-05,,1,"4,93684210526316",19,32834700,CLP,32834700,5242515,IVA,0,0,27592185,4517,69.040.500-8,Ilustre Municipalidad de Vicuña,115303,I MUNICIPALIDAD DE VICUNA,Municipalidades,,Vicuña,Región de Coquimbo ,CL,26569.0,91.502.000-3,Salinas y Fabres S.A.,26778.0,SALINAS Y FABRES SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Santiago,Región Metropolitana de Santiago,Chile,,19,CL,12,2.0,,2239-4-LR17,115222091.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1694990 )CAMIONETA NISSAN NAVARA CD SE 4X4 2021 1694990,(1694990) CAMIONETA NISSAN NAVARA CD SE 4X4 2021; Código:  ; Región: IV; Monto por unidad a pagar por despacho: $0,1,,CLP,18990000.0,0,0,0.0,18990000,30 dias contra la recepcion conforme de la factura,2021,2
43427683,4193-63-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4193-63-CM21,Automóvil para CECOSF Caldera,"AUTOMOVIL EN COLOR PLATA METALICO

Programa Prevención y Promoción de Salud Multidimensional
Res. 3455 09/11/2020
Encargado Octavio González",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-16,2021-02-17,2021-02-16,2021-02-16,2021-03-16,,1,"4,93684210526316",19,8727599,CLP,8727599,1393482,IVA,0,0,7334117,5112,69.030.300-0,Departamento de Salud,7364,I MUNICIPALIDAD DE CALDERA,Municipalidades,ESTACIONAMIENTO DE VEHICULOS Y PARQUIMETROS| GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| ESTABLECIMIENTOS DE ENSENANZA PREESCOLAR,Caldera,Región de Atacama ,CL,26569.0,91.502.000-3,Salinas y Fabres S.A.,26778.0,SALINAS Y FABRES SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Santiago,Región Metropolitana de Santiago,Chile,,19,CL,12,2.0,,2239-4-LR17,115229276.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1669848 )HATCHBACK CHEVROLET SPARK GT 1.2L LT AC 2021 1671848,(1669848) HATCHBACK CHEVROLET SPARK GT 1.2L LT AC 2021; Código:  ; Región: III; Monto por unidad a pagar por despacho: $548739,1,,CLP,6785378.0,548739,0.0,0.0,7882856,30 dias contra la recepcion conforme de la factura,2021,2
43428042,2910-52-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2910-52-CM21,CAMIONETA ,Orden de Compra generada desde carro compras,CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-16,2021-02-26,2021-02-26,2021-02-26,2021-03-01,,1,5,3,18265976,CLP,18265976,2916416,IVA,0,0,15349560,3896,69.200.700-k,Departamento de Salud,106880,I MUNICIPALIDAD DE FUTRONO,Municipalidades,GOBIERNO CENTRAL,Futrono,Región de Los Ríos,CL,62896.0,86.519.000-K,Maritano y Ebensperger Ltda.,61164.0,Maritano y Ebensperger Ltda.,VENTA O COMPRAVENTA AL POR MENOR DE VEHICULOS AUTO,Concepción,Región del Biobío ,Chile,2152903,19,CL,12,2.0,,2239-4-LR17,115230439.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1670551 )CAMIONETA MAXUS T60 2.8L DX 4X4 2021 1672551,(1670551) CAMIONETA MAXUS T60 2.8L DX 4X4 2021; Código:  ; Región: XIV; Monto por unidad a pagar por despacho: $959160,1,,CLP,14390400.0,959160,0.0,0.0,16308720,30 dias contra la recepcion conforme de la factura,2021,2
43430583,3035-50-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3035-50-CM21,ADQUISICION DE CAMIONETA PARA LABORES OPERATIVAS EN LA COMUNA,SEGUN SOLICITUD N°10 DE ADMINISTRADOR MUNICIPAL JUAN CARLOS VERGARA CASTRO PARA PODER CUMPLIR DE MEJOR MANERA LAS LABORES OPERATIVAS QUE DIA A DIA DESARROLLA LA MUNICIPALIDAD Y CUBRIR LAS NECESIDADES DE NUESTROS VECINOS Y VECINAS DE LA COMUNA.,CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-16,2021-02-17,2021-02-16,2021-02-17,2021-02-17,,1,0,0,14382816,CLP,14382816,2296416,IVA,0,0,12086400,3982,69.060.200-8,I.MUNICIPALIDAD DE LA CRUZ,113255,I MUNICIPALIDAD DE LA CRUZ,Municipalidades,municipio,La Cruz,Región de Valparaíso ,CL,514925.0,76.005.909-9,Comercial Motores de los Andes SpA,1034741.0,Comercial Motores de los Andes SpA,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Pudahuel,Región Metropolitana de Santiago,Chile,2152903,19,CL,12,2.0,,2239-4-LR17,115237282.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1670549 )CAMIONETA MAXUS T60 2.8L DX 4X2 2021 1672549,(1670549) CAMIONETA MAXUS T60 2.8L DX 4X2 2021; Código:  ; Región: V; Monto por unidad a pagar por despacho: $0,1,,CLP,12086400.0,0,0,0.0,12086400,30 dias contra la recepcion conforme de la factura,2021,2
43433662,2996-100-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2996-100-CM21,AMBULANCIA CESFAM CHAÑARAL ALTO,"Orden de Compra generada desde carro compras,AMBULANCIA CESFAM CHAÑARAL ALTO ,SEGUN PEDIDO DE MATERIAL N°43687 DE FECHA 05 DE FEBRERO DE 2021.-",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2021-02-17,2021-02-17,2021-02-17,2021-02-23,2021-03-01,,1,"2,93333333333333",3,"62478439,1",CLP,"62478439,1","9975549,1",IVA,0,0,52502890,3959,69.040.800-7,Salud,112924,I MUNICIPALIDAD DE MONTEPATRIA,Municipalidades,GOBIERNO CENTRAL| ACTIVIDADES DE OTRAS ORGANIZACIONES PROFESIONALES,Monte Patria,Región de Coquimbo ,CL,31556.0,96.825.800-1,COMERCIAL BERTONATI S.A.,31398.0,COMERCIAL BERTONATI S.A.,VENTA O COMPRAVENTA AL POR MENOR DE VEHICULOS AUTO,Quilicura,Región Metropolitana de Santiago,Chile,215.29.03.001.001.300,19,CL,7,2.0,,2239-4-LR17,115245686.0,25101700.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos de emergencia,25101703.0,Ambulancias,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos de emergencia,(1562112 )AMBULANCIAS - 4X2 AEB  1563996,"(1562112) AMBULANCIAS - 4X2 AEB ; Código: ; Región: IV; Monto por unidad a pagar por despacho: $0; MERCEDES BENZ SPRINTER 314 10,5 MT3(1)
",1,,CLP,52502890.0,0,0,0.0,52502890,30 dias contra la recepcion conforme de la factura,2021,2
43441062,3780-84-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3780-84-CM21,2239-4-LR17 CM Adq y Arriendo a Largo Plazo de Vehículos,"Solicitud N° 2 (Hector Concha), 
MINIBUS JAC SUNRAY 1.9 L CODIGO CONVENIO MARCO 1670844, SE REQUIERE EN COLOR BLANCO PARA AREA DE SALUD.",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,12,Recepcion Conforme,7,Recepcion Conforme,2021-02-18,2021-02-18,2021-02-18,2021-04-12,2021-04-20,,1,"4,03333333333333",12,17992274,CLP,17992274,2872716,IVA,0,0,15119558,4700,69.130.402-7,Depto. Salud,116738,Ilustre Municipalidad de Yerbas Buenas,Municipalidades,Servicios,Yerbas Buenas,Región del Maule ,CL,39850.0,94.141.000-6,Dercosa,39256.0,DERCO S.P.A,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Quilicura,Región Metropolitana de Santiago,Chile,29-03-000,19,CL,12,2.0,,2239-4-LR17,115266331.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101501.0,Minibuses,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1670844 )MINIBUS JAC SUNRAY 1.9L GREEN JET 11+1 PAS 2021 1672844,(1670844) MINIBUS JAC SUNRAY 1.9L GREEN JET 11+1 PAS 2021; Código: SUNRAY19EXEC12A; Región: VII; Monto por unidad a pagar por despacho: $70000,1,,CLP,15049558.0,70000,0,0.0,15189558,30 dias contra la recepcion conforme de la factura,2021,2
43445481,3780-85-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3780-85-CM21,2239-4-LR17 CM Adq y Arriendo a Largo Plazo de Vehículos,SEGUN COTIZACION ADJUNTA A ORDEN DE COMPRA.,CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,12,Recepcion Conforme,7,Recepcion Conforme,2021-02-19,2021-02-19,2021-02-19,2021-02-19,2021-02-19,,1,5,3,20383153,CLP,20383153,3254453,IVA,0,0,17128700,4700,69.130.402-7,Depto. Salud,116738,Ilustre Municipalidad de Yerbas Buenas,Municipalidades,Servicios,Yerbas Buenas,Región del Maule ,CL,62896.0,86.519.000-K,Maritano y Ebensperger Ltda.,61164.0,Maritano y Ebensperger Ltda.,VENTA O COMPRAVENTA AL POR MENOR DE VEHICULOS AUTO,Concepción,Región del Biobío ,Chile,29-03-000,19,CL,12,2.0,,2239-4-LR17,115277724.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1670230 )CAMIONETA TOYOTA 4X2 2.4 MT DX 2021 1672230,(1670230) CAMIONETA TOYOTA 4X2 2.4 MT DX 2021; Código:  ; Región: VII; Monto por unidad a pagar por despacho: $1002313,1,,CLP,16126387.0,1002313,0,0.0,18131013,30 dias contra la recepcion conforme de la factura,2021,2
43446089,2727-114-CM21,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2727-114-CM21,CAMIONETA NISSAN NP 300 CESFAM DURAN TRUJILLO,Orden de Compra generada desde carro compras,CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,12,Recepcion Conforme,7,Recepcion Conforme,2021-02-19,2021-02-19,2021-02-19,2021-02-19,2021-03-25,,1,"4,93684210526316",19,24074677,CLP,24074677,3843856,IVA,0,0,20230821,3716,69.140.500-1,COMPRAS Y CONTRATACIONES DE SALUD,100107,ILUSTRE MUNICIPALIDAD DE SAN CARLOS,Municipalidades,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTRAS ACTIVIDADES EMPRESARIALES RELACIONADAS CON LA SALUD HUMANA,San Carlos,Región del Ñuble,CL,26569.0,91.502.000-3,Salinas y Fabres S.A.,26778.0,SALINAS Y FABRES SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR,Santiago,Región Metropolitana de Santiago,Chile,29-03-001-000,19,CL,12,2.0,,2239-4-LR17,115279302.0,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,(1694990 )CAMIONETA NISSAN NAVARA CD SE 4X4 2021 1694990,(1694990) CAMIONETA NISSAN NAVARA CD SE 4X4 2021; Código:  ; Región: XVI; Monto por unidad a pagar por despacho: $0,1,,CLP,20230821.0,0,0,0.0,20230821,30 dias contra la recepcion conforme de la factura,2021,2
