ID,Codigo,Link,Nombre,Descripcion/Obervaciones,Tipo,ProcedenciaOC,EsTratoDirecto,EsCompraAgil,CodigoTipo,CodigoAbreviadoTipoOC,DescripcionTipoOC,codigoEstado,Estado,codigoEstadoProveedor,EstadoProveedor,FechaCreacion,FechaEnvio,FechaSolicitudCancelacion,fechaUltimaModificacion,FechaAceptacion,FechaCancelacion,tieneItems,PromedioCalificacion,CantidadEvaluacion,MontoTotalOC,TipoMonedaOC,MontoTotalOC_PesosChilenos,Impuestos,TipoImpuesto,Descuentos,Cargos,TotalNetoOC,CodigoUnidadCompra,RutUnidadCompra,UnidadCompra,CodigoOrganismoPublico,OrganismoPublico,sector,ActividadComprador,CiudadUnidadCompra,RegionUnidadCompra,PaisUnidadCompra,CodigoSucursal,RutSucursal,Sucursal,CodigoProveedor,NombreProveedor,ActividadProveedor,ComunaProveedor,RegionProveedor,PaisProveedor,Financiamiento,PorcentajeIva,Pais,TipoDespacho,FormaPago,CodigoLicitacion,Codigo_ConvenioMarco,IDItem,codigoCategoria,Categoria,codigoProductoONU,NombreroductoGenerico,RubroN1,RubroN2,RubroN3,EspecificacionComprador,EspecificacionProveedor,cantidad,UnidadMedida,monedaItem,precioNeto,totalCargos,totalDescuentos,totalImpuestos,totalLineaNeto,Forma de Pago,Year,Month
45534474,1057472-2029-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057472-2029-SE22,GRAN COMPRA ARRIENDO DE VEHICULOS ID 57064	,"GRAN COMPRA ARRIENDO DE VEHICULOS ID 57064 TRALADO DE PACIENTES
MES DE ENERO 2022",SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,2022-03-07,2022-03-08,2022-03-07,2022-03-07,2022-03-08,,1,"4,64444444444444",9,9998975,CLP,9998975,1596475,IVA,0,0,8402500,1057472,61.980.320-5,Bienes y Servicios,1379869,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,Salud,Servicio Público,Maipú,Región Metropolitana de Santiago,CL,824156,96.889.440-4,Mediterraneo Automotores SA,27979,MEDITERRANEO AUTOMOTORES S A,"VENTA, ARRIENDO, MANTENCION DE VEHICULOS",Ñuñoa,Región Metropolitana de Santiago,Chile,,19,CL,12,39.0,,,121072050,78111800.0,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera",78111808.0,Arriendo de vehículos,"Servicios de transporte, almacenaje y correo",Transporte de pasajeros,Transporte de pasajeros por carretera,"SERVICIO DE TRASLADO DE PACIENTES
MOVILES PATENTE LFSW 17 - LFTB 48 - LFSW 14 - LFSV 82 - LCXR 44","SERVICIO DE TRASLADO DE PACIENTES 
MES DE FEBRERO 2022",5,Unidad no definida,CLP,1680500.0,0.0,0,0.0,8402500,"Otro, Ver Instrucciones",2022,3
45558634,1755-13-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1755-13-SE22,RECARGA TARJETAS DE PEAJES DE VEHÍCULOS FISCALES SECREDUC VII R (HYUNDAI TUCSON GPSX40) Y NISSAN TERRANO DPRC32) - RUTA TALCA-CHILLAN,"REX2022_0315 del 17.03.2022 Autoriza TD
SOL2022_ADM_010
Req: Jorge Cabello Orellana, Enc. SS.GG.
Programa: 01 - Imputación: 22.08.007
**Enviar factura XML a casilla de intercambio dipresrecepcion@custodium.com",SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,4,Enviada a proveedor,1,Nueva orden de compra,2022-03-11,2022-03-23,2022-03-22,2022-03-21,,,1,0,0,1e+06,CLP,1e+06,0,Exento,0,0,1e+06,2751,60.901.009-6,Mineduc Administración VII Región,6958,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,"Gob. Central, Universidades",,Talca,Región del Maule ,CL,1193852,77.337.752-9,SURVIAS MAULE - ÑUBLE,1782131,SOCIEDAD CONCESIONARIA RUTA 5 TALCA-CHILLAN S.A,SERVICIOS PRESTADOS POR CONCESIONARIOS DE CARRETER,Las Condes,Región Metropolitana de Santiago,Chile,56,0,CL,7,2.0,,,121145554,20102300.0,Maquinaria para minería y perforación / Maquinaria para minería / Vehículos subterráneos para minería,20102301.0,Transportes de personal,Maquinaria para minería y perforación,Maquinaria para minería,Vehículos subterráneos para minería,"Recarga de tarjeta de peajes para camioneta Hyundai Tucson patente GPSX40
",,1,Carga,CLP,500000.0,0,0,0.0,5e+05,30 dias contra la recepcion conforme de la factura,2022,3
45558634,1755-13-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1755-13-SE22,RECARGA TARJETAS DE PEAJES DE VEHÍCULOS FISCALES SECREDUC VII R (HYUNDAI TUCSON GPSX40) Y NISSAN TERRANO DPRC32) - RUTA TALCA-CHILLAN,"REX2022_0315 del 17.03.2022 Autoriza TD
SOL2022_ADM_010
Req: Jorge Cabello Orellana, Enc. SS.GG.
Programa: 01 - Imputación: 22.08.007
**Enviar factura XML a casilla de intercambio dipresrecepcion@custodium.com",SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,4,Enviada a proveedor,1,Nueva orden de compra,2022-03-11,2022-03-23,2022-03-22,2022-03-21,,,1,0,0,1e+06,CLP,1e+06,0,Exento,0,0,1e+06,2751,60.901.009-6,Mineduc Administración VII Región,6958,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,"Gob. Central, Universidades",,Talca,Región del Maule ,CL,1193852,77.337.752-9,SURVIAS MAULE - ÑUBLE,1782131,SOCIEDAD CONCESIONARIA RUTA 5 TALCA-CHILLAN S.A,SERVICIOS PRESTADOS POR CONCESIONARIOS DE CARRETER,Las Condes,Región Metropolitana de Santiago,Chile,56,0,CL,7,2.0,,,121145555,20102300.0,Maquinaria para minería y perforación / Maquinaria para minería / Vehículos subterráneos para minería,20102301.0,Transportes de personal,Maquinaria para minería y perforación,Maquinaria para minería,Vehículos subterráneos para minería,"Recarga de tarjeta de peajes para camioneta Nissan Terrano patente DPRC32
",,1,Carga,CLP,500000.0,0,0,0.0,5e+05,30 dias contra la recepcion conforme de la factura,2022,3
45559763,2341-200-CM22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2341-200-CM22,Orden de Compra generada por la Gran Compra: 62309,"SP 2 OPERACIONES- DEPTO. SERVICIOS GENERALES
ADQ 272
CONTACTO Karen Senler Trapp
FONO 2229270846
CORREO CONTACTO DEL SERVICIO ksenler@sanbernardo.cl

ENVIAR FACTURA AL CORREO  facturasadquisiciones@sanbernardo.cl
",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2022-03-11,2022-03-11,2022-03-11,2022-03-11,2022-03-11,,1,"4,57631578947368",152,"1,08e+08",CLP,"1,08e+08",0,Exento,0,0,"1,08e+08",3334,69.072.700-5,OFICINA DE ADQUISICIONES,86548,I MUNICIPALIDAD DE SAN BERNARDO,Municipalidades,GOBIERNO CENTRAL,San Bernardo,Región Metropolitana de Santiago,CL,21549,79.588.870-5,ESMAX DISTRIBUCION SPA,22090,ESMAX DISTRIBUCION LIMITADA,FABRICACION DE PRODUCTOS DE HORNOS DE COQUE| VENTA,Las Condes,Región Metropolitana de Santiago,Chile,,0,CL,12,2.0,,,121149069,78180300.0,"Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Combustible para vehículos de transporte, estacionamiento y otros servicios de apoyo",78180301.0,Bencineras o bombas de bencina,"Servicios de transporte, almacenaje y correo",Servicios de mantención o reparaciones de transportes,"Combustible para vehículos de transporte, estacionamiento y otros servicios de apoyo",(1837350) ESTACIÓN DE SERVICIO GASOLINA - REGIÓN METROPOLITANA DESCUENTO PESOS POR LITRO 1837357,"(1837350) ESTACIÓN DE SERVICIO GASOLINA - REGIÓN METROPOLITANA DESCUENTO PESOS POR LITRO; Código: ;Región : RM
",1,,CLP,,0,0,0.0,"6,2e+07",30 dias contra la recepcion conforme de la factura,2022,3
45559763,2341-200-CM22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2341-200-CM22,Orden de Compra generada por la Gran Compra: 62309,"SP 2 OPERACIONES- DEPTO. SERVICIOS GENERALES
ADQ 272
CONTACTO Karen Senler Trapp
FONO 2229270846
CORREO CONTACTO DEL SERVICIO ksenler@sanbernardo.cl

ENVIAR FACTURA AL CORREO  facturasadquisiciones@sanbernardo.cl
",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2022-03-11,2022-03-11,2022-03-11,2022-03-11,2022-03-11,,1,"4,57631578947368",152,"1,08e+08",CLP,"1,08e+08",0,Exento,0,0,"1,08e+08",3334,69.072.700-5,OFICINA DE ADQUISICIONES,86548,I MUNICIPALIDAD DE SAN BERNARDO,Municipalidades,GOBIERNO CENTRAL,San Bernardo,Región Metropolitana de Santiago,CL,21549,79.588.870-5,ESMAX DISTRIBUCION SPA,22090,ESMAX DISTRIBUCION LIMITADA,FABRICACION DE PRODUCTOS DE HORNOS DE COQUE| VENTA,Las Condes,Región Metropolitana de Santiago,Chile,,0,CL,12,2.0,,,121149070,78180300.0,"Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Combustible para vehículos de transporte, estacionamiento y otros servicios de apoyo",78180301.0,Bencineras o bombas de bencina,"Servicios de transporte, almacenaje y correo",Servicios de mantención o reparaciones de transportes,"Combustible para vehículos de transporte, estacionamiento y otros servicios de apoyo",(1837366) ESTACIÓN DE SERVICIO DIESEL - REGIÓN METROPOLITANA DESCUENTO PESOS POR LITRO 1837341,"(1837366) ESTACIÓN DE SERVICIO DIESEL - REGIÓN METROPOLITANA DESCUENTO PESOS POR LITRO; Código: ;Región : RM
",1,,CLP,,0,0,0.0,"4,6e+07",30 dias contra la recepcion conforme de la factura,2022,3
45589815,623663-68-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=623663-68-SE22,Arriendo Vehículo Carlos Vasconcello FC 22050,Es Obligatorio indicar en la factura lo siguiente Documento emitido para ser rendido en el D-18 del 2021 Subsecretaria de Energía,SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2022-03-17,2022-03-18,2022-03-17,2022-03-17,2022-03-31,,1,"4,72916666666667",48,"282592,87",CLP,"282592,87","45119,87",IVA,0,0,237473,623663,65.030.848-4,Agencia Chilena de Eficiencia Energética,1224636,AGENCIA CHILENA DE EFICIENCIA ENERGETICA,"Gob. Central, Universidades",Fundación sin fines de lucro,Providencia,Región Metropolitana de Santiago,CL,24262,83.547.100-4,Autorentas del Pacífico SA - Copiapó,24629,AUTORENTAS DEL PACIFICO SPA,ALQUILER DE AUTOS Y CAMIONETAS SIN CHOFER,Caldera,Región de Atacama ,Chile,2021-49/20220367,19,CL,7,2.0,,,121242184,78111800.0,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera",78111808.0,Arriendo de vehículos,"Servicios de transporte, almacenaje y correo",Transporte de pasajeros,Transporte de pasajeros por carretera,Carlos Vasconcello FC 22050,"N° Reserva 1686311
Carlos Vasconcello FC 22050+cargo",3,Día,CLP,29860.0,147893,0,0.0,385366,30 dias contra la recepcion conforme de la factura,2022,3
45590296,623663-69-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=623663-69-SE22,Arriendo Vehículo Maria Ignacia Lopez FC 22060,Es Obligatorio indicar en la factura lo siguiente Documento emitido para ser rendido en el D-18 del 2021 Subsecretaria de Energía,SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2022-03-17,2022-03-18,2022-03-17,2022-03-17,2022-03-22,,1,"4,56",5,"77953,33",CLP,"77953,33","12446,33",IVA,0,0,65507,623663,65.030.848-4,Agencia Chilena de Eficiencia Energética,1224636,AGENCIA CHILENA DE EFICIENCIA ENERGETICA,"Gob. Central, Universidades",Fundación sin fines de lucro,Providencia,Región Metropolitana de Santiago,CL,17884,77.225.200-5,ARRENDADORA DE VEHICULOS S.A.,18616,ARRENDADORA DE VEHICULOS S.A.,VENTA O COMPRAVENTA AL POR MENOR DE VEHICULOS AUTO,Alhué,Región Metropolitana de Santiago,Chile,20220367,19,CL,7,2.0,,,121243705,78111800.0,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera",78111808.0,Arriendo de vehículos,"Servicios de transporte, almacenaje y correo",Transporte de pasajeros,Transporte de pasajeros por carretera,Maria Ignacia Lopez FC 22060,"N° Reserva 68827
Maria Ignacia Lopez FC 22060+ Cargo",1,Día,CLP,38623.0,26884,0,0.0,92391,30 dias contra la recepcion conforme de la factura,2022,3
45591395,623663-70-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=623663-70-SE22,Arriendo Vehículo Sebastian Jure FC 22055,Es Obligatorio indicar en la factura lo siguiente Documento emitido para ser rendido en el D-18 del 2021 Subsecretaria de Energía,SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2022-03-18,2022-03-18,2022-03-18,2022-03-18,2022-03-22,,1,"4,56",5,"104938,96",CLP,"104938,96","16754,96",IVA,0,0,88184,623663,65.030.848-4,Agencia Chilena de Eficiencia Energética,1224636,AGENCIA CHILENA DE EFICIENCIA ENERGETICA,"Gob. Central, Universidades",Fundación sin fines de lucro,Providencia,Región Metropolitana de Santiago,CL,140759,77.225.200-5,SALFA RENT S.A.,18616,ARRENDADORA DE VEHICULOS S.A.,VENTA O COMPRAVENTA AL POR MENOR DE VEHICULOS AUTO,Santiago,Región Metropolitana de Santiago,Chile,2021-48/20220380,19,CL,7,2.0,,,121257600,78111800.0,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera",78111808.0,Arriendo de vehículos,"Servicios de transporte, almacenaje y correo",Transporte de pasajeros,Transporte de pasajeros por carretera,Sebastian Jure FC 22055,"N° Reserva 68635
Sebastian Jure FC 22055+ Cargo",2,Día,CLP,31934.0,24316,0,0.0,112500,30 dias contra la recepcion conforme de la factura,2022,3
45605514,1069-7-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1069-7-SE22,Mantención  de  Camioneta Chevrolet 12X-KDCH-1309,"MANTENCION CAMIONETA CHEVROLET SIGLA 1309
Factura debe incluir en las Referencias la siguiente unidad de pago  1554 y al momento de su emisión debe ser enviada a mop_dte@paperless.cl Ministerio de Obras Publicas Dir. General de OO PP Rut. 61.202.000-0 ",SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,2022-03-22,2022-03-22,2022-03-22,2022-03-22,2022-03-22,,1,"4,83333333333333",6,"1819418,37",CLP,"1819418,37","290495,37",IVA,0,0,1528923,2065,61.202.000-0,Dirección de Vialidad - XII Región - Provincia T. del Fuego,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,Porvenir,Región de Magallanes y de la Antártica,CL,21814,79.725.950-0,DIVEMOTOR S.A.,22341,DIVEMOTOR S.A.,VENTA O COMPRAVENTA AL POR MENOR DE VEHICULOS AUTO,Punta Arenas,Región de Magallanes y de la Antártica,Chile,31-02-004.40030642-0,19,CL,7,2.0,,,121289861,78180100.0,"Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos",78180102.0,Reparación de Transmisión,"Servicios de transporte, almacenaje y correo",Servicios de mantención o reparaciones de transportes,Mantención o reparación de vehículos,"
 Mantención correspondiente a camioneta Chevrolet, D-Max  12X-KDCH-1309
Farol Trasero LH,Soporte Lampara Trasero LH,Ampolleta Señal 1 Contacto,Soquete Ampolleta Señalero,Kit Cable Instalación
Revisar Inyectores,Inyectores Combustible
MANO DE OBRA.","Mantención correspondiente a camioneta Chevrolet, D-Max  12X-KDCH-1309
Farol Trasero LH,Soporte Lampara Trasero LH,Ampolleta Señal 1 Contacto,Soquete Ampolleta Señalero,Kit Cable Instalación
Revisar Inyectores,Inyectores Combustible
MANO DE OBRA.",1,Global,CLP,1528923.0,0,0,0.0,1528923,30 dias contra la recepcion conforme de la factura,2022,3
45606998,623663-74-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=623663-74-SE22,Arriendo Vehículo Ignacio Pacheco FC 22053,Es Obligatorio indicar en la factura lo siguiente Documento emitido para ser rendido en el D-18 del 2021 Subsecretaria de Energía,SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2022-03-22,2022-03-22,2022-03-22,2022-03-22,2022-03-22,,1,"4,56",5,"109236,05",CLP,"109236,05","17441,05",IVA,0,0,91795,623663,65.030.848-4,Agencia Chilena de Eficiencia Energética,1224636,AGENCIA CHILENA DE EFICIENCIA ENERGETICA,"Gob. Central, Universidades",Fundación sin fines de lucro,Providencia,Región Metropolitana de Santiago,CL,140759,77.225.200-5,SALFA RENT S.A.,18616,ARRENDADORA DE VEHICULOS S.A.,VENTA O COMPRAVENTA AL POR MENOR DE VEHICULOS AUTO,Santiago,Región Metropolitana de Santiago,Chile,2021-48/20220406,19,CL,7,2.0,,,121295697,78111800.0,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera",78111808.0,Arriendo de vehículos,"Servicios de transporte, almacenaje y correo",Transporte de pasajeros,Transporte de pasajeros por carretera,Ignacio Pacheco FC 22053,"N° Reserva 67567 
Ignacio Pacheco FC 22053+ cargo",3,Día,CLP,28072.0,7579,0,0.0,99374,30 dias contra la recepcion conforme de la factura,2022,3
45607643,623663-75-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=623663-75-SE22,Arriendo Vehículo Enrique Diaz FC 22061,Es Obligatorio indicar en la factura lo siguiente Documento emitido para ser rendido en el D-18 del 2021 Subsecretaria de Energía,SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2022-03-22,2022-03-22,2022-03-22,2022-03-22,2022-03-28,,1,"4,56",5,85204,CLP,85204,13604,IVA,0,0,71600,623663,65.030.848-4,Agencia Chilena de Eficiencia Energética,1224636,AGENCIA CHILENA DE EFICIENCIA ENERGETICA,"Gob. Central, Universidades",Fundación sin fines de lucro,Providencia,Región Metropolitana de Santiago,CL,161330,77.225.200-5,Salfarent Temuco,18616,ARRENDADORA DE VEHICULOS S.A.,VENTA O COMPRAVENTA AL POR MENOR DE VEHICULOS AUTO,Padre Las Casas,Región de la Araucanía ,Chile,2021-49/20220407,19,CL,7,2.0,,,121301670,78111800.0,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera",78111808.0,Arriendo de vehículos,"Servicios de transporte, almacenaje y correo",Transporte de pasajeros,Transporte de pasajeros por carretera,Enrique Diaz FC 22061,"N° Reserva 68855
Enrique Diaz FC 22061+ cargo",32844,Día,CLP,2.0,5912,0,0.0,77512,30 dias contra la recepcion conforme de la factura,2022,3
45613558,1755-15-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1755-15-SE22,PAGO DE PERMISO DE CIRCULACIÓN DE VEHÍCULO FISCAL NISSAN TERRANO PATENTE DPRC32,"REX2022_0339 del 24.03.2022
SOL2022_ADM_011
Req: Jorge Cabello Orellana, Enc. SS.GG
Programa: 01 - Imputación: 22.08.007
** Enviar factura XML a casilla de intercambio dipresrecepcion@custodium.com",SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,4,Enviada a proveedor,1,Nueva orden de compra,2022-03-23,2022-03-24,2022-03-24,2022-03-24,,,1,0,0,66622,CLP,66622,0,Exento,0,0,66622,2751,60.901.009-6,Mineduc Administración VII Región,6958,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,"Gob. Central, Universidades",,Talca,Región del Maule ,CL,15522,69.110.400-1,I MUNICIPALIDAD DE TALCA,16334,I MUNICIPALIDAD DE TALCA,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,Talca,Región del Maule ,Chile,62,0,CL,7,2.0,,,121315541,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,"Permiso de circulación 2021, Nissan Terrano PPU DPRC-32",,1,Año,CLP,66622.0,0,0,0.0,66622,30 dias contra la recepcion conforme de la factura,2022,3
45615454,1755-16-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1755-16-SE22,PAGO DE PERMISO DE CIRCULACIÓN DE VEHÍCULO FISCAL HYUNDAI TUCSON GPSX40,"REX2022_0339 del 24.03.2021
SOL2022_ADM_012
Req: Jorge Cabello Orellana, Enc. SS.GG
Programa: 01 - Imputación: 22.08.007
** Enviar factura XML a casilla de intercambio dipresrecepcion@custodium.com",SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,4,Enviada a proveedor,1,Nueva orden de compra,2022-03-23,2022-03-24,2022-03-24,2022-03-24,,,1,0,0,115313,CLP,115313,0,Exento,0,0,115313,2751,60.901.009-6,Mineduc Administración VII Región,6958,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,"Gob. Central, Universidades",,Talca,Región del Maule ,CL,15522,69.110.400-1,I MUNICIPALIDAD DE TALCA,16334,I MUNICIPALIDAD DE TALCA,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,Talca,Región del Maule ,Chile,61,0,CL,7,2.0,,,121321295,25101500.0,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para turismo,25101503.0,Automóviles,Vehículos y equipamiento en general,Vehículos motorizados,Vehículos para turismo,"Permiso de circulación 2021, Nissan Terrano PPU DPRC-32",,1,Año,CLP,115313.0,0,0,0.0,115313,30 dias contra la recepcion conforme de la factura,2022,3
45638851,623663-83-SE22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=623663-83-SE22,Arriendo Vehículo Paul Fuenzalida FC 22063,2019-37,SE,Proveniente de convenio marco,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2022-03-28,2022-03-29,2022-03-28,2022-03-29,2022-03-31,,1,"4,72916666666667",48,"107996,07",CLP,"107996,07","17243,07",IVA,0,0,90753,623663,65.030.848-4,Agencia Chilena de Eficiencia Energética,1224636,AGENCIA CHILENA DE EFICIENCIA ENERGETICA,"Gob. Central, Universidades",Fundación sin fines de lucro,Providencia,Región Metropolitana de Santiago,CL,24270,83.547.100-4,Autorentas del Pacífico SA - Casa Matriz,24629,AUTORENTAS DEL PACIFICO SPA,ALQUILER DE AUTOS Y CAMIONETAS SIN CHOFER,Providencia,Región Metropolitana de Santiago,Chile,2019-37/20220438,19,CL,7,2.0,,,121394311,78111800.0,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera",78111808.0,Arriendo de vehículos,"Servicios de transporte, almacenaje y correo",Transporte de pasajeros,Transporte de pasajeros por carretera,Paul Fuenzalida FC 22063,"N° Reserva 1691430
Paul Fuenzalida FC 22063+Cargo ",3,Día,CLP,14551.0,47100,0,0.0,137853,30 dias contra la recepcion conforme de la factura,2022,3
45640498,2403-312-CM22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2403-312-CM22,Orden de Compra de Gran Compra: 62346 (combustible),"D.A. de selección de proveedor 2900/730 de fecha 24 de marzo de 2022. 
D.A. de intención de compra 2900/475 de fecha 17 de febrero de 2022. 
CTA EXTRAORDINARIO N°9  (T 1) de 11 de marzo de 2022. 
encargado Sr. Sergio Sanhueza Montecinos, Dirección de i",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2022-03-28,2022-03-28,2022-03-28,2022-09-26,2022-03-28,,1,"4,57631578947368",152,"99061716,6",CLP,"99061716,6","15816576,6",IVA,0,0,83245140,3395,69.254.000-k,I.MUNICIPALIDAD DE PEÑALOLEN,87172,I MUNICIPALIDAD DE PENALOLEN,Municipalidades,GOBIERNO CENTRAL| OTRAS ACTIVIDADES DE SERVICIOS P,Peñalolén,Región Metropolitana de Santiago,CL,21549,79.588.870-5,ESMAX DISTRIBUCION SPA,22090,ESMAX DISTRIBUCION LIMITADA,FABRICACION DE PRODUCTOS DE HORNOS DE COQUE| VENTA,Las Condes,Región Metropolitana de Santiago,Chile,215-22-03-001,19,CL,9,2.0,,,121399572,78180300.0,"Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Combustible para vehículos de transporte, estacionamiento y otros servicios de apoyo",78180301.0,Bencineras o bombas de bencina,"Servicios de transporte, almacenaje y correo",Servicios de mantención o reparaciones de transportes,"Combustible para vehículos de transporte, estacionamiento y otros servicios de apoyo",(1837350) ESTACIÓN DE SERVICIO GASOLINA - REGIÓN METROPOLITANA DESCUENTO PESOS POR LITRO 1837357,"(1837350) ESTACIÓN DE SERVICIO GASOLINA - REGIÓN METROPOLITANA DESCUENTO PESOS POR LITRO; Código: ;Región : RM
",1,,CLP,56884735.0,0,0,0.0,56884735,30 dias contra la recepcion conforme de la factura,2022,3
45640498,2403-312-CM22,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2403-312-CM22,Orden de Compra de Gran Compra: 62346 (combustible),"D.A. de selección de proveedor 2900/730 de fecha 24 de marzo de 2022. 
D.A. de intención de compra 2900/475 de fecha 17 de febrero de 2022. 
CTA EXTRAORDINARIO N°9  (T 1) de 11 de marzo de 2022. 
encargado Sr. Sergio Sanhueza Montecinos, Dirección de i",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2022-03-28,2022-03-28,2022-03-28,2022-09-26,2022-03-28,,1,"4,57631578947368",152,"99061716,6",CLP,"99061716,6","15816576,6",IVA,0,0,83245140,3395,69.254.000-k,I.MUNICIPALIDAD DE PEÑALOLEN,87172,I MUNICIPALIDAD DE PENALOLEN,Municipalidades,GOBIERNO CENTRAL| OTRAS ACTIVIDADES DE SERVICIOS P,Peñalolén,Región Metropolitana de Santiago,CL,21549,79.588.870-5,ESMAX DISTRIBUCION SPA,22090,ESMAX DISTRIBUCION LIMITADA,FABRICACION DE PRODUCTOS DE HORNOS DE COQUE| VENTA,Las Condes,Región Metropolitana de Santiago,Chile,215-22-03-001,19,CL,9,2.0,,,121399573,78180300.0,"Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Combustible para vehículos de transporte, estacionamiento y otros servicios de apoyo",78180301.0,Bencineras o bombas de bencina,"Servicios de transporte, almacenaje y correo",Servicios de mantención o reparaciones de transportes,"Combustible para vehículos de transporte, estacionamiento y otros servicios de apoyo",(1837366) ESTACIÓN DE SERVICIO DIESEL - REGIÓN METROPOLITANA DESCUENTO PESOS POR LITRO 1837341,"(1837366) ESTACIÓN DE SERVICIO DIESEL - REGIÓN METROPOLITANA DESCUENTO PESOS POR LITRO; Código: ;Región : RM
",1,,CLP,26360405.0,0,0,0.0,26360405,30 dias contra la recepcion conforme de la factura,2022,3
